Total configs generated: 642978
Total configs: 642978
Already evaluated: 168238
New configs to evaluate: 592503
------------------------------------------------------------
[42125/592503 |   7.11%] Best: 133.899622 | Elapsed:  75.4 min | ETA: 984.6 min | Rate:  9.32 cfg/s
[42150/592503 |   7.11%] Best: 133.899622 | Elapsed:  75.4 min | ETA: 984.1 min | Rate:  9.32 cfg/s
[42175/592503 |   7.12%] Best: 133.899622 | Elapsed:  75.4 min | ETA: 983.5 min | Rate:  9.33 cfg/s
[42200/592503 |   7.12%] Best: 133.899622 | Elapsed:  75.4 min | ETA: 983.0 min | Rate:  9.33 cfg/s
[42225/592503 |   7.13%] Best: 133.899622 | Elapsed:  75.4 min | ETA: 982.5 min | Rate:  9.34 cfg/s
[42250/592503 |   7.13%] Best: 133.899622 | Elapsed:  75.4 min | ETA: 981.9 min | Rate:  9.34 cfg/s
[42275/592503 |   7.13%] Best: 133.899622 | Elapsed:  75.4 min | ETA: 981.4 min | Rate:  9.34 cfg/s
[42300/592503 |   7.14%] Best: 133.899622 | Elapsed:  75.4 min | ETA: 980.8 min | Rate:  9.35 cfg/s
[42325/592503 |   7.14%] Best: 133.899622 | Elapsed:  75.4 min | ETA: 980.3 min | Rate:  9.35 cfg/s
[42350/592503 |   7.15%] Best: 133.899622 | Elapsed:  75.4 min | ETA: 979.7 min | Rate:  9.36 cfg/s
[42375/592503 |   7.15%] Best: 133.899622 | Elapsed:  75.4 min | ETA: 979.2 min | Rate:  9.36 cfg/s
[42400/592503 |   7.16%] Best: 133.899622 | Elapsed:  75.4 min | ETA: 978.6 min | Rate:  9.37 cfg/s
[42425/592503 |   7.16%] Best: 133.899622 | Elapsed:  75.4 min | ETA: 978.1 min | Rate:  9.37 cfg/s
[42450/592503 |   7.16%] Best: 133.899622 | Elapsed:  75.4 min | ETA: 977.5 min | Rate:  9.38 cfg/s
[42475/592503 |   7.17%] Best: 133.899622 | Elapsed:  75.4 min | ETA: 977.0 min | Rate:  9.38 cfg/s
[42500/592503 |   7.17%] Best: 133.899622 | Elapsed:  75.5 min | ETA: 976.4 min | Rate:  9.39 cfg/s
[42525/592503 |   7.18%] Best: 133.899622 | Elapsed:  75.5 min | ETA: 975.9 min | Rate:  9.39 cfg/s
[42550/592503 |   7.18%] Best: 133.899622 | Elapsed:  75.5 min | ETA: 975.4 min | Rate:  9.40 cfg/s
[42575/592503 |   7.19%] Best: 133.899622 | Elapsed:  75.5 min | ETA: 974.8 min | Rate:  9.40 cfg/s
[42600/592503 |   7.19%] Best: 133.899622 | Elapsed:  75.5 min | ETA: 974.3 min | Rate:  9.41 cfg/s
[42625/592503 |   7.19%] Best: 133.899622 | Elapsed:  75.5 min | ETA: 973.7 min | Rate:  9.41 cfg/s
[42650/592503 |   7.20%] Best: 133.899622 | Elapsed:  75.5 min | ETA: 973.2 min | Rate:  9.42 cfg/s
[42675/592503 |   7.20%] Best: 133.899622 | Elapsed:  75.5 min | ETA: 972.7 min | Rate:  9.42 cfg/s
[42700/592503 |   7.21%] Best: 133.899622 | Elapsed:  75.5 min | ETA: 972.1 min | Rate:  9.43 cfg/s
[42725/592503 |   7.21%] Best: 133.899622 | Elapsed:  75.5 min | ETA: 971.6 min | Rate:  9.43 cfg/s
[42750/592503 |   7.22%] Best: 133.899622 | Elapsed:  75.5 min | ETA: 971.1 min | Rate:  9.44 cfg/s
[42775/592503 |   7.22%] Best: 133.899622 | Elapsed:  75.5 min | ETA: 970.5 min | Rate:  9.44 cfg/s
[42800/592503 |   7.22%] Best: 133.899622 | Elapsed:  75.5 min | ETA: 970.0 min | Rate:  9.45 cfg/s
[42825/592503 |   7.23%] Best: 133.899622 | Elapsed:  75.5 min | ETA: 969.4 min | Rate:  9.45 cfg/s
[42850/592503 |   7.23%] Best: 133.899622 | Elapsed:  75.5 min | ETA: 968.9 min | Rate:  9.45 cfg/s
[42875/592503 |   7.24%] Best: 133.899622 | Elapsed:  75.6 min | ETA: 968.9 min | Rate:  9.45 cfg/s
[42900/592503 |   7.24%] Best: 133.899622 | Elapsed:  75.7 min | ETA: 969.4 min | Rate:  9.45 cfg/s
[42925/592503 |   7.24%] Best: 133.899622 | Elapsed:  75.7 min | ETA: 969.4 min | Rate:  9.45 cfg/s
[42950/592503 |   7.25%] Best: 133.899622 | Elapsed:  75.8 min | ETA: 969.3 min | Rate:  9.45 cfg/s
[42975/592503 |   7.25%] Best: 133.899622 | Elapsed:  75.8 min | ETA: 969.6 min | Rate:  9.45 cfg/s
[43000/592503 |   7.26%] Best: 133.899622 | Elapsed:  75.9 min | ETA: 969.3 min | Rate:  9.45 cfg/s
[43025/592503 |   7.26%] Best: 133.899622 | Elapsed:  75.9 min | ETA: 969.9 min | Rate:  9.44 cfg/s
[43050/592503 |   7.27%] Best: 133.899622 | Elapsed:  76.0 min | ETA: 969.5 min | Rate:  9.45 cfg/s
[43075/592503 |   7.27%] Best: 133.899622 | Elapsed:  76.0 min | ETA: 969.9 min | Rate:  9.44 cfg/s
[43100/592503 |   7.27%] Best: 133.899622 | Elapsed:  76.1 min | ETA: 969.9 min | Rate:  9.44 cfg/s
[43125/592503 |   7.28%] Best: 133.899622 | Elapsed:  76.2 min | ETA: 970.2 min | Rate:  9.44 cfg/s
[43150/592503 |   7.28%] Best: 133.899622 | Elapsed:  76.2 min | ETA: 970.0 min | Rate:  9.44 cfg/s
[43175/592503 |   7.29%] Best: 133.899622 | Elapsed:  76.2 min | ETA: 970.1 min | Rate:  9.44 cfg/s
[43200/592503 |   7.29%] Best: 133.899622 | Elapsed:  76.3 min | ETA: 970.3 min | Rate:  9.44 cfg/s
[43225/592503 |   7.30%] Best: 133.899622 | Elapsed:  76.4 min | ETA: 970.5 min | Rate:  9.43 cfg/s
[43250/592503 |   7.30%] Best: 133.899622 | Elapsed:  76.4 min | ETA: 970.3 min | Rate:  9.43 cfg/s
[43275/592503 |   7.30%] Best: 133.899622 | Elapsed:  76.5 min | ETA: 970.4 min | Rate:  9.43 cfg/s
[43300/592503 |   7.31%] Best: 133.899622 | Elapsed:  76.5 min | ETA: 970.6 min | Rate:  9.43 cfg/s
[43325/592503 |   7.31%] Best: 133.899622 | Elapsed:  76.5 min | ETA: 970.2 min | Rate:  9.43 cfg/s
[43350/592503 |   7.32%] Best: 133.899622 | Elapsed:  76.6 min | ETA: 969.7 min | Rate:  9.44 cfg/s
[43375/592503 |   7.32%] Best: 133.899622 | Elapsed:  76.6 min | ETA: 969.3 min | Rate:  9.44 cfg/s
[43400/592503 |   7.32%] Best: 133.899622 | Elapsed:  76.6 min | ETA: 968.8 min | Rate:  9.45 cfg/s
[43425/592503 |   7.33%] Best: 133.899622 | Elapsed:  76.6 min | ETA: 968.3 min | Rate:  9.45 cfg/s
[43450/592503 |   7.33%] Best: 133.899622 | Elapsed:  76.6 min | ETA: 967.8 min | Rate:  9.46 cfg/s
[43475/592503 |   7.34%] Best: 133.899622 | Elapsed:  76.6 min | ETA: 967.3 min | Rate:  9.46 cfg/s
[43500/592503 |   7.34%] Best: 133.899622 | Elapsed:  76.6 min | ETA: 966.8 min | Rate:  9.46 cfg/s
[43525/592503 |   7.35%] Best: 133.899622 | Elapsed:  76.6 min | ETA: 966.3 min | Rate:  9.47 cfg/s
[43550/592503 |   7.35%] Best: 133.899622 | Elapsed:  76.6 min | ETA: 965.8 min | Rate:  9.47 cfg/s
[43575/592503 |   7.35%] Best: 133.899622 | Elapsed:  76.6 min | ETA: 965.2 min | Rate:  9.48 cfg/s
[43600/592503 |   7.36%] Best: 133.899622 | Elapsed:  76.6 min | ETA: 964.7 min | Rate:  9.48 cfg/s
[43625/592503 |   7.36%] Best: 133.899622 | Elapsed:  76.6 min | ETA: 964.2 min | Rate:  9.49 cfg/s
[43650/592503 |   7.37%] Best: 133.899622 | Elapsed:  76.6 min | ETA: 963.7 min | Rate:  9.49 cfg/s
[43675/592503 |   7.37%] Best: 133.899622 | Elapsed:  76.6 min | ETA: 963.2 min | Rate:  9.50 cfg/s
[43700/592503 |   7.38%] Best: 133.899622 | Elapsed:  76.7 min | ETA: 962.6 min | Rate:  9.50 cfg/s
[43725/592503 |   7.38%] Best: 133.899622 | Elapsed:  76.7 min | ETA: 962.1 min | Rate:  9.51 cfg/s
[43750/592503 |   7.38%] Best: 133.899622 | Elapsed:  76.7 min | ETA: 961.6 min | Rate:  9.51 cfg/s
[43775/592503 |   7.39%] Best: 133.899622 | Elapsed:  76.7 min | ETA: 961.1 min | Rate:  9.52 cfg/s
[43800/592503 |   7.39%] Best: 133.899622 | Elapsed:  76.7 min | ETA: 960.6 min | Rate:  9.52 cfg/s
[43825/592503 |   7.40%] Best: 133.899622 | Elapsed:  76.7 min | ETA: 960.0 min | Rate:  9.53 cfg/s
[43850/592503 |   7.40%] Best: 133.899622 | Elapsed:  76.7 min | ETA: 959.5 min | Rate:  9.53 cfg/s
[43875/592503 |   7.41%] Best: 133.899622 | Elapsed:  76.7 min | ETA: 959.0 min | Rate:  9.53 cfg/s
[43900/592503 |   7.41%] Best: 133.899622 | Elapsed:  76.7 min | ETA: 958.5 min | Rate:  9.54 cfg/s
[43925/592503 |   7.41%] Best: 133.899622 | Elapsed:  76.7 min | ETA: 958.0 min | Rate:  9.54 cfg/s
[43950/592503 |   7.42%] Best: 133.899622 | Elapsed:  76.7 min | ETA: 957.5 min | Rate:  9.55 cfg/s
[43975/592503 |   7.42%] Best: 133.899622 | Elapsed:  76.7 min | ETA: 956.9 min | Rate:  9.55 cfg/s
[44000/592503 |   7.43%] Best: 133.899622 | Elapsed:  76.7 min | ETA: 956.4 min | Rate:  9.56 cfg/s
[44025/592503 |   7.43%] Best: 133.899622 | Elapsed:  76.7 min | ETA: 955.9 min | Rate:  9.56 cfg/s
[44050/592503 |   7.43%] Best: 133.899622 | Elapsed:  76.7 min | ETA: 955.4 min | Rate:  9.57 cfg/s
[44075/592503 |   7.44%] Best: 133.899622 | Elapsed:  76.7 min | ETA: 954.9 min | Rate:  9.57 cfg/s
[44100/592503 |   7.44%] Best: 133.899622 | Elapsed:  76.7 min | ETA: 954.4 min | Rate:  9.58 cfg/s
[44125/592503 |   7.45%] Best: 133.899622 | Elapsed:  76.8 min | ETA: 953.9 min | Rate:  9.58 cfg/s
[44150/592503 |   7.45%] Best: 133.899622 | Elapsed:  76.8 min | ETA: 953.4 min | Rate:  9.59 cfg/s
[44175/592503 |   7.46%] Best: 133.899622 | Elapsed:  76.8 min | ETA: 952.9 min | Rate:  9.59 cfg/s
[44200/592503 |   7.46%] Best: 133.899622 | Elapsed:  76.8 min | ETA: 952.4 min | Rate:  9.60 cfg/s
[44225/592503 |   7.46%] Best: 133.899622 | Elapsed:  76.8 min | ETA: 951.9 min | Rate:  9.60 cfg/s
[44250/592503 |   7.47%] Best: 133.899622 | Elapsed:  76.8 min | ETA: 951.4 min | Rate:  9.60 cfg/s
[44275/592503 |   7.47%] Best: 133.899622 | Elapsed:  76.8 min | ETA: 950.9 min | Rate:  9.61 cfg/s
[44300/592503 |   7.48%] Best: 133.899622 | Elapsed:  76.8 min | ETA: 950.4 min | Rate:  9.61 cfg/s
[44325/592503 |   7.48%] Best: 133.899622 | Elapsed:  76.8 min | ETA: 950.2 min | Rate:  9.62 cfg/s
[44350/592503 |   7.49%] Best: 133.899622 | Elapsed:  76.9 min | ETA: 950.5 min | Rate:  9.61 cfg/s
[44375/592503 |   7.49%] Best: 133.899622 | Elapsed:  77.0 min | ETA: 950.6 min | Rate:  9.61 cfg/s
[44400/592503 |   7.49%] Best: 133.899622 | Elapsed:  77.0 min | ETA: 950.4 min | Rate:  9.61 cfg/s
[44425/592503 |   7.50%] Best: 133.899622 | Elapsed:  77.1 min | ETA: 950.9 min | Rate:  9.61 cfg/s
[44450/592503 |   7.50%] Best: 133.899622 | Elapsed:  77.1 min | ETA: 950.5 min | Rate:  9.61 cfg/s
[44475/592503 |   7.51%] Best: 133.899622 | Elapsed:  77.2 min | ETA: 950.9 min | Rate:  9.61 cfg/s
[44500/592503 |   7.51%] Best: 133.899622 | Elapsed:  77.2 min | ETA: 951.2 min | Rate:  9.60 cfg/s
[44525/592503 |   7.51%] Best: 133.899622 | Elapsed:  77.3 min | ETA: 950.9 min | Rate:  9.60 cfg/s
[44550/592503 |   7.52%] Best: 133.899622 | Elapsed:  77.3 min | ETA: 951.1 min | Rate:  9.60 cfg/s
[44575/592503 |   7.52%] Best: 133.899622 | Elapsed:  77.4 min | ETA: 951.3 min | Rate:  9.60 cfg/s
[44600/592503 |   7.53%] Best: 133.899622 | Elapsed:  77.4 min | ETA: 951.2 min | Rate:  9.60 cfg/s
[44625/592503 |   7.53%] Best: 133.899622 | Elapsed:  77.5 min | ETA: 951.5 min | Rate:  9.60 cfg/s
[44650/592503 |   7.54%] Best: 133.899622 | Elapsed:  77.5 min | ETA: 951.4 min | Rate:  9.60 cfg/s
[44675/592503 |   7.54%] Best: 133.899622 | Elapsed:  77.6 min | ETA: 951.4 min | Rate:  9.60 cfg/s
[44700/592503 |   7.54%] Best: 133.899622 | Elapsed:  77.7 min | ETA: 951.8 min | Rate:  9.59 cfg/s
[44725/592503 |   7.55%] Best: 133.899622 | Elapsed:  77.7 min | ETA: 951.6 min | Rate:  9.59 cfg/s
[44750/592503 |   7.55%] Best: 133.899622 | Elapsed:  77.8 min | ETA: 951.9 min | Rate:  9.59 cfg/s
[44775/592503 |   7.56%] Best: 133.899622 | Elapsed:  77.8 min | ETA: 951.7 min | Rate:  9.59 cfg/s
[44800/592503 |   7.56%] Best: 133.899622 | Elapsed:  77.8 min | ETA: 951.4 min | Rate:  9.60 cfg/s
[44825/592503 |   7.57%] Best: 133.899622 | Elapsed:  77.8 min | ETA: 950.9 min | Rate:  9.60 cfg/s
[44850/592503 |   7.57%] Best: 133.899622 | Elapsed:  77.8 min | ETA: 950.4 min | Rate:  9.60 cfg/s
[44875/592503 |   7.57%] Best: 133.899622 | Elapsed:  77.8 min | ETA: 950.0 min | Rate:  9.61 cfg/s
[44900/592503 |   7.58%] Best: 133.899622 | Elapsed:  77.9 min | ETA: 949.5 min | Rate:  9.61 cfg/s
[44925/592503 |   7.58%] Best: 133.899622 | Elapsed:  77.9 min | ETA: 949.0 min | Rate:  9.62 cfg/s
[44950/592503 |   7.59%] Best: 133.899622 | Elapsed:  77.9 min | ETA: 948.5 min | Rate:  9.62 cfg/s
[44975/592503 |   7.59%] Best: 133.899622 | Elapsed:  77.9 min | ETA: 948.0 min | Rate:  9.63 cfg/s
[45000/592503 |   7.59%] Best: 133.899622 | Elapsed:  77.9 min | ETA: 947.5 min | Rate:  9.63 cfg/s
[45025/592503 |   7.60%] Best: 133.899622 | Elapsed:  77.9 min | ETA: 947.0 min | Rate:  9.64 cfg/s
[45050/592503 |   7.60%] Best: 133.899622 | Elapsed:  77.9 min | ETA: 946.5 min | Rate:  9.64 cfg/s
[45075/592503 |   7.61%] Best: 133.899622 | Elapsed:  77.9 min | ETA: 946.0 min | Rate:  9.64 cfg/s
[45100/592503 |   7.61%] Best: 133.899622 | Elapsed:  77.9 min | ETA: 945.5 min | Rate:  9.65 cfg/s
[45125/592503 |   7.62%] Best: 133.899622 | Elapsed:  77.9 min | ETA: 945.0 min | Rate:  9.65 cfg/s
[45150/592503 |   7.62%] Best: 133.899622 | Elapsed:  77.9 min | ETA: 944.5 min | Rate:  9.66 cfg/s
[45175/592503 |   7.62%] Best: 133.899622 | Elapsed:  77.9 min | ETA: 944.0 min | Rate:  9.66 cfg/s
[45200/592503 |   7.63%] Best: 133.899622 | Elapsed:  77.9 min | ETA: 943.6 min | Rate:  9.67 cfg/s
[45225/592503 |   7.63%] Best: 133.899622 | Elapsed:  77.9 min | ETA: 943.1 min | Rate:  9.67 cfg/s
[45250/592503 |   7.64%] Best: 133.899622 | Elapsed:  77.9 min | ETA: 942.6 min | Rate:  9.68 cfg/s
[45275/592503 |   7.64%] Best: 133.899622 | Elapsed:  77.9 min | ETA: 942.1 min | Rate:  9.68 cfg/s
[45300/592503 |   7.65%] Best: 133.899622 | Elapsed:  77.9 min | ETA: 941.6 min | Rate:  9.69 cfg/s
[45325/592503 |   7.65%] Best: 133.899622 | Elapsed:  78.0 min | ETA: 941.1 min | Rate:  9.69 cfg/s
[45350/592503 |   7.65%] Best: 133.899622 | Elapsed:  78.0 min | ETA: 940.6 min | Rate:  9.70 cfg/s
[45375/592503 |   7.66%] Best: 133.899622 | Elapsed:  78.0 min | ETA: 940.1 min | Rate:  9.70 cfg/s
[45400/592503 |   7.66%] Best: 133.899622 | Elapsed:  78.0 min | ETA: 939.6 min | Rate:  9.70 cfg/s
[45425/592503 |   7.67%] Best: 133.899622 | Elapsed:  78.0 min | ETA: 939.1 min | Rate:  9.71 cfg/s
[45450/592503 |   7.67%] Best: 133.899622 | Elapsed:  78.0 min | ETA: 938.6 min | Rate:  9.71 cfg/s
[45475/592503 |   7.68%] Best: 133.899622 | Elapsed:  78.0 min | ETA: 938.2 min | Rate:  9.72 cfg/s
[45500/592503 |   7.68%] Best: 133.899622 | Elapsed:  78.0 min | ETA: 937.7 min | Rate:  9.72 cfg/s
[45525/592503 |   7.68%] Best: 133.899622 | Elapsed:  78.0 min | ETA: 937.2 min | Rate:  9.73 cfg/s
[45550/592503 |   7.69%] Best: 133.899622 | Elapsed:  78.0 min | ETA: 936.7 min | Rate:  9.73 cfg/s
[45575/592503 |   7.69%] Best: 133.899622 | Elapsed:  78.0 min | ETA: 936.2 min | Rate:  9.74 cfg/s
[45600/592503 |   7.70%] Best: 133.899622 | Elapsed:  78.0 min | ETA: 935.7 min | Rate:  9.74 cfg/s
[45625/592503 |   7.70%] Best: 133.899622 | Elapsed:  78.0 min | ETA: 935.2 min | Rate:  9.75 cfg/s
[45650/592503 |   7.70%] Best: 133.899622 | Elapsed:  78.0 min | ETA: 934.8 min | Rate:  9.75 cfg/s
[45675/592503 |   7.71%] Best: 133.899622 | Elapsed:  78.0 min | ETA: 934.3 min | Rate:  9.75 cfg/s
[45700/592503 |   7.71%] Best: 133.899622 | Elapsed:  78.0 min | ETA: 933.8 min | Rate:  9.76 cfg/s
[45725/592503 |   7.72%] Best: 133.899622 | Elapsed:  78.0 min | ETA: 933.3 min | Rate:  9.76 cfg/s
[45750/592503 |   7.72%] Best: 133.899622 | Elapsed:  78.1 min | ETA: 932.8 min | Rate:  9.77 cfg/s
[45775/592503 |   7.73%] Best: 133.899622 | Elapsed:  78.1 min | ETA: 932.4 min | Rate:  9.77 cfg/s
[45800/592503 |   7.73%] Best: 133.899622 | Elapsed:  78.2 min | ETA: 932.9 min | Rate:  9.77 cfg/s
[45825/592503 |   7.73%] Best: 133.899622 | Elapsed:  78.2 min | ETA: 932.9 min | Rate:  9.77 cfg/s
[45850/592503 |   7.74%] Best: 133.899622 | Elapsed:  78.2 min | ETA: 932.8 min | Rate:  9.77 cfg/s
[45875/592503 |   7.74%] Best: 133.899622 | Elapsed:  78.3 min | ETA: 933.4 min | Rate:  9.76 cfg/s
[45900/592503 |   7.75%] Best: 133.899622 | Elapsed:  78.4 min | ETA: 933.1 min | Rate:  9.76 cfg/s
[45925/592503 |   7.75%] Best: 133.899622 | Elapsed:  78.4 min | ETA: 933.1 min | Rate:  9.76 cfg/s
[45950/592503 |   7.76%] Best: 133.899622 | Elapsed:  78.5 min | ETA: 933.6 min | Rate:  9.76 cfg/s
[45975/592503 |   7.76%] Best: 133.899622 | Elapsed:  78.5 min | ETA: 933.3 min | Rate:  9.76 cfg/s
[46000/592503 |   7.76%] Best: 133.899622 | Elapsed:  78.6 min | ETA: 933.8 min | Rate:  9.75 cfg/s
[46025/592503 |   7.77%] Best: 133.899622 | Elapsed:  78.6 min | ETA: 933.7 min | Rate:  9.75 cfg/s
[46050/592503 |   7.77%] Best: 133.899622 | Elapsed:  78.7 min | ETA: 933.5 min | Rate:  9.76 cfg/s
[46075/592503 |   7.78%] Best: 133.899622 | Elapsed:  78.7 min | ETA: 933.7 min | Rate:  9.75 cfg/s
[46100/592503 |   7.78%] Best: 133.899622 | Elapsed:  78.8 min | ETA: 933.9 min | Rate:  9.75 cfg/s
[46125/592503 |   7.78%] Best: 133.899622 | Elapsed:  78.8 min | ETA: 933.7 min | Rate:  9.75 cfg/s
[46150/592503 |   7.79%] Best: 133.899622 | Elapsed:  78.9 min | ETA: 934.2 min | Rate:  9.75 cfg/s
[46175/592503 |   7.79%] Best: 133.899622 | Elapsed:  78.9 min | ETA: 934.0 min | Rate:  9.75 cfg/s
[46200/592503 |   7.80%] Best: 133.899622 | Elapsed:  79.0 min | ETA: 934.2 min | Rate:  9.75 cfg/s
[46225/592503 |   7.80%] Best: 133.899622 | Elapsed:  79.1 min | ETA: 934.4 min | Rate:  9.74 cfg/s
[46250/592503 |   7.81%] Best: 133.899622 | Elapsed:  79.1 min | ETA: 934.1 min | Rate:  9.75 cfg/s
[46275/592503 |   7.81%] Best: 133.899622 | Elapsed:  79.1 min | ETA: 933.6 min | Rate:  9.75 cfg/s
[46300/592503 |   7.81%] Best: 133.899622 | Elapsed:  79.1 min | ETA: 933.2 min | Rate:  9.76 cfg/s
[46325/592503 |   7.82%] Best: 133.899622 | Elapsed:  79.1 min | ETA: 932.7 min | Rate:  9.76 cfg/s
[46350/592503 |   7.82%] Best: 133.899622 | Elapsed:  79.1 min | ETA: 932.2 min | Rate:  9.76 cfg/s
[46375/592503 |   7.83%] Best: 133.899622 | Elapsed:  79.1 min | ETA: 931.8 min | Rate:  9.77 cfg/s
[46400/592503 |   7.83%] Best: 133.899622 | Elapsed:  79.1 min | ETA: 931.3 min | Rate:  9.77 cfg/s
[46425/592503 |   7.84%] Best: 133.899622 | Elapsed:  79.1 min | ETA: 930.8 min | Rate:  9.78 cfg/s
[46450/592503 |   7.84%] Best: 133.899622 | Elapsed:  79.1 min | ETA: 930.4 min | Rate:  9.78 cfg/s
[46475/592503 |   7.84%] Best: 133.899622 | Elapsed:  79.1 min | ETA: 929.9 min | Rate:  9.79 cfg/s
[46500/592503 |   7.85%] Best: 133.899622 | Elapsed:  79.2 min | ETA: 929.4 min | Rate:  9.79 cfg/s
[46525/592503 |   7.85%] Best: 133.899622 | Elapsed:  79.2 min | ETA: 928.9 min | Rate:  9.80 cfg/s
[46550/592503 |   7.86%] Best: 133.899622 | Elapsed:  79.2 min | ETA: 928.5 min | Rate:  9.80 cfg/s
[46575/592503 |   7.86%] Best: 133.899622 | Elapsed:  79.2 min | ETA: 928.0 min | Rate:  9.80 cfg/s
[46600/592503 |   7.86%] Best: 133.899622 | Elapsed:  79.2 min | ETA: 927.5 min | Rate:  9.81 cfg/s
[46625/592503 |   7.87%] Best: 133.899622 | Elapsed:  79.2 min | ETA: 927.1 min | Rate:  9.81 cfg/s
[46650/592503 |   7.87%] Best: 133.899622 | Elapsed:  79.2 min | ETA: 926.6 min | Rate:  9.82 cfg/s
[46675/592503 |   7.88%] Best: 133.899622 | Elapsed:  79.2 min | ETA: 926.1 min | Rate:  9.82 cfg/s
[46700/592503 |   7.88%] Best: 133.899622 | Elapsed:  79.2 min | ETA: 925.7 min | Rate:  9.83 cfg/s
[46725/592503 |   7.89%] Best: 133.899622 | Elapsed:  79.2 min | ETA: 925.2 min | Rate:  9.83 cfg/s
[46750/592503 |   7.89%] Best: 133.899622 | Elapsed:  79.2 min | ETA: 924.7 min | Rate:  9.84 cfg/s
[46775/592503 |   7.89%] Best: 133.899622 | Elapsed:  79.2 min | ETA: 924.3 min | Rate:  9.84 cfg/s
[46800/592503 |   7.90%] Best: 133.899622 | Elapsed:  79.2 min | ETA: 923.8 min | Rate:  9.85 cfg/s
[46825/592503 |   7.90%] Best: 133.899622 | Elapsed:  79.2 min | ETA: 923.3 min | Rate:  9.85 cfg/s
[46850/592503 |   7.91%] Best: 133.899622 | Elapsed:  79.2 min | ETA: 922.9 min | Rate:  9.85 cfg/s
[46875/592503 |   7.91%] Best: 133.899622 | Elapsed:  79.2 min | ETA: 922.4 min | Rate:  9.86 cfg/s
[46900/592503 |   7.92%] Best: 133.899622 | Elapsed:  79.3 min | ETA: 922.0 min | Rate:  9.86 cfg/s
[46925/592503 |   7.92%] Best: 133.899622 | Elapsed:  79.3 min | ETA: 921.5 min | Rate:  9.87 cfg/s
[46950/592503 |   7.92%] Best: 133.899622 | Elapsed:  79.3 min | ETA: 921.0 min | Rate:  9.87 cfg/s
[46975/592503 |   7.93%] Best: 133.899622 | Elapsed:  79.3 min | ETA: 920.6 min | Rate:  9.88 cfg/s
[47000/592503 |   7.93%] Best: 133.899622 | Elapsed:  79.3 min | ETA: 920.1 min | Rate:  9.88 cfg/s
[47025/592503 |   7.94%] Best: 133.899622 | Elapsed:  79.3 min | ETA: 919.7 min | Rate:  9.89 cfg/s
[47050/592503 |   7.94%] Best: 133.899622 | Elapsed:  79.3 min | ETA: 919.2 min | Rate:  9.89 cfg/s
[47075/592503 |   7.95%] Best: 133.899622 | Elapsed:  79.3 min | ETA: 918.7 min | Rate:  9.89 cfg/s
[47100/592503 |   7.95%] Best: 133.899622 | Elapsed:  79.3 min | ETA: 918.3 min | Rate:  9.90 cfg/s
[47125/592503 |   7.95%] Best: 133.899622 | Elapsed:  79.3 min | ETA: 917.8 min | Rate:  9.90 cfg/s
[47150/592503 |   7.96%] Best: 133.899622 | Elapsed:  79.3 min | ETA: 917.3 min | Rate:  9.91 cfg/s
[47175/592503 |   7.96%] Best: 133.899622 | Elapsed:  79.3 min | ETA: 916.9 min | Rate:  9.91 cfg/s
[47200/592503 |   7.97%] Best: 133.899622 | Elapsed:  79.3 min | ETA: 916.4 min | Rate:  9.92 cfg/s
[47225/592503 |   7.97%] Best: 133.899622 | Elapsed:  79.3 min | ETA: 916.0 min | Rate:  9.92 cfg/s
[47250/592503 |   7.97%] Best: 133.899622 | Elapsed:  79.4 min | ETA: 915.9 min | Rate:  9.92 cfg/s
[47275/592503 |   7.98%] Best: 133.899622 | Elapsed:  79.5 min | ETA: 916.5 min | Rate:  9.92 cfg/s
[47300/592503 |   7.98%] Best: 133.899622 | Elapsed:  79.5 min | ETA: 916.2 min | Rate:  9.92 cfg/s
[47325/592503 |   7.99%] Best: 133.899622 | Elapsed:  79.6 min | ETA: 916.6 min | Rate:  9.91 cfg/s
[47350/592503 |   7.99%] Best: 133.899622 | Elapsed:  79.6 min | ETA: 916.7 min | Rate:  9.91 cfg/s
[47375/592503 |   8.00%] Best: 133.899622 | Elapsed:  79.6 min | ETA: 916.5 min | Rate:  9.91 cfg/s
[47400/592503 |   8.00%] Best: 133.899622 | Elapsed:  79.7 min | ETA: 917.1 min | Rate:  9.91 cfg/s
[47425/592503 |   8.00%] Best: 133.899622 | Elapsed:  79.8 min | ETA: 916.9 min | Rate:  9.91 cfg/s
[47450/592503 |   8.01%] Best: 133.899622 | Elapsed:  79.9 min | ETA: 917.3 min | Rate:  9.90 cfg/s
[47475/592503 |   8.01%] Best: 133.899622 | Elapsed:  79.9 min | ETA: 917.0 min | Rate:  9.91 cfg/s
[47500/592503 |   8.02%] Best: 133.899622 | Elapsed:  80.0 min | ETA: 917.5 min | Rate:  9.90 cfg/s
[47525/592503 |   8.02%] Best: 133.899622 | Elapsed:  80.0 min | ETA: 917.1 min | Rate:  9.90 cfg/s
[47550/592503 |   8.03%] Best: 133.899622 | Elapsed:  80.1 min | ETA: 917.6 min | Rate:  9.90 cfg/s
[47575/592503 |   8.03%] Best: 133.899622 | Elapsed:  80.1 min | ETA: 917.3 min | Rate:  9.90 cfg/s
[47600/592503 |   8.03%] Best: 133.899622 | Elapsed:  80.2 min | ETA: 917.5 min | Rate:  9.90 cfg/s
[47625/592503 |   8.04%] Best: 133.899622 | Elapsed:  80.2 min | ETA: 917.7 min | Rate:  9.90 cfg/s
